2,2092309991816013; 1,1367453427450052
2,2096923898714573; 1,0988246008641807
2,2110106489853325; 1,176370364250501
2,212460734010595; 1,0710712707613133
2,2136471672130824; 1,2029854270094182
2,21641551135222; 1,2267745902197336
2,2161738305146765; 1,0527933284346875
2,221556721896333; 1,2423877892721302
2,221556721896333; 1,0399135432641073
2,2268297583518333; 1,24543218620851
2,2268297583518333; 1,0327322624524562
2,232102794807333; 1,2422421243469448
2,232102794807333; 1,0294256686507421
2,2373758312628333; 1,2314337868981713
2,2373758312628333; 1,0337227839437184
2,242868577570646; 1,2142432447987643
2,2426488677183336; 1,0418862625366214
2,2478120492476776; 1,1945576706236782
2,2481049957174277; 1,0559193439720045
2,2515471167369903; 1,1743414599354156
2,25226616716274; 1,075670498892629
2,2539011508689097; 1,1538458104110827
2,255304155211534; 1,1087651915443486
2,254842764521678; 1,1338153968212712
