1112,6754794611118; 2,4117033364290352e-8
1487,1904192724446; 2,4310213440888235e-8
1987,76317444052; 2,4310213440888235e-8
2656,8234884103404; 2,416839744709917e-8
3551,082512913369; 2,4129864141987982e-8
4746,339780767364; 2,4310213440888235e-8
6343,908155491616; 2,45049409110412e-8
8479,201351827029; 2,5098532127960955e-8
11333,211925930518; 2,5884864065108937e-8
15147,852637132833; 2,6738462556015686e-8
20246,461551759294; 2,810928043748864e-8
27061,20895063428; 2,933115260741722e-8
36169,7291152713; 2,983147253631721e-8
49129,5979483864; 3,005763353327716e-8
64616,19483126042; 2,9456223718852527e-8
86365,33082353302; 2,7327954447312548e-8
114376,70050659328; 2,513861231202825e-8
155302,20631167805; 2,2548071841432346e-8
204448,38455197687; 1,9120341803908804e-8
275432,955695659; 1,6099715559784858e-8
368408,59076484654; 1,3701838407633238e-8
492411,0728390429; 1,0796778578588117e-8
658151,4946519348; 8,844473845631362e-9
879678,4105912403; 6,9766886259004545e-9
1175768,9716553404; 5,16251562252041e-9
1533670,218087162; 3,80170294518446e-9
2100477,9081122605; 2,2967090301023004e-9
2749896,309745454; 1,4078434542262718e-9
3430163,6577152135; 8,805255670199394e-10
4162109,9527379726; 5,403695177212344e-10
5015477,689741534; 3,369324474633287e-10
5838634,477967013; 2,112124738149845e-10
6591392,051403049; 1,3278227205873734e-10
7333474,133141054; 8,266394751133409e-11
8190473,811216777; 5,2364618162932755e-11
9147623,627533639; 3,3078593171829213e-11
10066513,413997177; 2,0142697797392805e-11
10648961,875042448; 1,2697216696274805e-11
11410556,103669016; 7,604223042809453e-12
12226618,155157894; 4,554085313969546e-12
13101043,468334464; 2,724346814580121e-12
14064477,263085114; 1,6225770782572673e-12
15146242,937294105; 1,0898197848847172e-12
